po_id,supplier_id,product_id,plant_id,order_date,fiscal_year,fiscal_month,scheduled_delivery,actual_delivery,delay_days,quantity_ordered,unit_price_usd,total_value_usd,status,defect_rate_pct,on_time_delivery
PO002333,SUP0063,PRD0005,PLT003,2024-09-18,2024,9,2024-10-29,2024-10-29,0,162,1332.86,215923.32,Delivered,4.84,Y
PO002334,SUP0030,PRD0013,PLT005,2024-03-15,2024,3,2024-04-25,2024-04-25,0,2169,1758.23,3813600.87,Cancelled,0.05,Y
PO002335,SUP0094,PRD0001,PLT008,2024-12-28,2024,12,2025-01-23,2025-01-23,0,2901,1791.64,5197547.64,In Transit,5.68,Y
PO002336,SUP0105,PRD0054,PLT003,2023-04-06,2023,4,2023-05-17,2023-05-17,0,3722,1030.56,3835744.32,Delayed,1.78,Y
PO002337,SUP0028,PRD0025,PLT005,2021-06-15,2021,6,2021-07-27,2021-07-27,0,3762,1903.57,7161230.34,Delivered,5.43,Y
PO002338,SUP0093,PRD0058,PLT001,2024-01-18,2024,1,2024-01-21,2024-01-21,0,4019,1756.16,7058007.04,Partial,1.44,Y
PO002339,SUP0107,PRD0015,PLT002,2023-03-24,2023,3,2023-05-07,2023-05-07,0,4996,1430.81,7148326.76,In Transit,5.35,Y
PO002340,SUP0104,PRD0035,PLT002,2023-08-19,2023,8,2023-08-27,2023-08-27,0,747,165.5,123628.5,In Transit,4.49,Y
PO002341,SUP0105,PRD0021,PLT001,2024-02-09,2024,2,2024-03-21,2024-03-21,0,1750,957.61,1675817.5,Delayed,5.53,Y
PO002342,SUP0037,PRD0015,PLT007,2022-06-04,2022,6,2022-06-28,2022-06-28,0,3800,1182.05,4491790.0,Delivered,0.08,Y
PO002343,SUP0106,PRD0027,PLT004,2023-03-01,2023,3,2023-03-23,2023-04-19,27,4261,329.02,1401954.22,Delivered,7.95,N
PO002344,SUP0052,PRD0034,PLT003,2021-11-15,2021,11,2021-12-30,2021-12-31,1,3975,329.99,1311710.25,Delivered,6.04,N
PO002345,SUP0072,PRD0001,PLT002,2021-09-21,2021,9,2021-10-16,2021-10-16,0,2808,776.54,2180524.32,Delayed,2.15,Y
PO002346,SUP0082,PRD0027,PLT003,2022-10-06,2022,10,2022-10-30,2022-10-29,-1,1299,122.92,159673.08,Partial,3.94,Y
PO002347,SUP0017,PRD0019,PLT005,2022-02-16,2022,2,2022-03-23,2022-03-23,0,2595,25.97,67392.15,Cancelled,5.11,Y
PO002348,SUP0106,PRD0052,PLT004,2024-09-20,2024,9,2024-10-12,2024-10-12,0,1400,1846.29,2584806.0,Delivered,4.39,Y
PO002349,SUP0033,PRD0009,PLT003,2022-12-17,2022,12,2023-01-28,2023-02-27,30,1499,134.93,202260.07,In Transit,3.95,N
PO002350,SUP0021,PRD0031,PLT006,2024-11-22,2024,11,2024-12-19,2024-12-19,0,3194,1646.24,5258090.56,Cancelled,7.82,Y
PO002351,SUP0024,PRD0059,PLT005,2023-02-16,2023,2,2023-02-19,2023-03-14,23,3048,939.82,2864571.36,Delivered,7.62,N
PO002352,SUP0065,PRD0028,PLT005,2023-10-16,2023,10,2023-10-25,2023-11-23,29,2200,734.91,1616802.0,In Transit,0.43,N
PO002353,SUP0073,PRD0043,PLT004,2022-09-14,2022,9,2022-10-16,2022-10-16,0,4889,554.82,2712514.98,Delayed,6.77,Y
PO002354,SUP0101,PRD0037,PLT004,2023-03-10,2023,3,2023-04-21,2023-04-21,0,3707,1965.38,7285663.66,Delayed,7.09,Y
PO002355,SUP0003,PRD0029,PLT001,2021-12-06,2021,12,2022-01-14,2022-01-09,-5,570,545.21,310769.7,Delayed,3.12,Y
PO002356,SUP0079,PRD0002,PLT006,2021-06-28,2021,6,2021-07-21,2021-07-19,-2,2537,288.82,732736.34,Delayed,3.68,Y
PO002357,SUP0017,PRD0054,PLT001,2022-01-12,2022,1,2022-02-16,2022-02-16,0,1623,701.03,1137771.69,Delivered,2.55,Y
PO002358,SUP0057,PRD0005,PLT003,2021-04-12,2021,4,2021-05-17,2021-05-17,0,2456,534.35,1312363.6,In Transit,0.67,Y
PO002359,SUP0074,PRD0015,PLT003,2023-08-25,2023,8,2023-09-05,2023-09-05,0,3664,314.17,1151118.88,Cancelled,2.12,Y
PO002360,SUP0047,PRD0045,PLT003,2022-10-04,2022,10,2022-10-24,2022-10-24,0,4521,436.79,1974727.59,Delivered,0.35,Y
PO002361,SUP0025,PRD0002,PLT008,2022-11-24,2022,11,2022-12-11,2022-12-11,0,1329,1012.08,1345054.32,Cancelled,6.95,Y
PO002362,SUP0062,PRD0018,PLT004,2022-06-14,2022,6,2022-07-22,2022-07-22,0,4040,881.25,3560250.0,In Transit,0.64,Y
PO002363,SUP0018,PRD0034,PLT002,2023-06-19,2023,6,2023-07-08,2023-07-08,0,4311,1056.37,4554011.07,Delayed,1.69,Y
PO002364,SUP0104,PRD0039,PLT008,2023-10-19,2023,10,2023-10-27,2023-10-27,0,3531,1719.8,6072613.8,Cancelled,1.28,Y
PO002365,SUP0057,PRD0031,PLT001,2023-04-21,2023,4,2023-05-26,2023-06-15,20,4966,1162.79,5774415.14,Delivered,6.52,N
PO002366,SUP0089,PRD0019,PLT007,2023-01-13,2023,1,2023-02-01,2023-02-19,18,4227,808.28,3416599.56,Delivered,5.5,N
PO002367,SUP0019,PRD0026,PLT005,2021-02-03,2021,2,2021-02-25,2021-02-25,0,488,42.82,20896.16,Delivered,5.27,Y
PO002368,SUP0005,PRD0006,PLT005,2022-07-14,2022,7,2022-08-08,2022-08-08,0,1354,1048.63,1419845.02,Partial,6.62,Y
PO002369,SUP0088,PRD0025,PLT005,2022-05-01,2022,5,2022-05-11,2022-06-07,27,3573,291.48,1041458.04,Partial,0.72,N
PO002370,SUP0061,PRD0004,PLT001,2021-08-20,2021,8,2021-10-03,2021-10-03,0,1963,174.74,343014.62,Delivered,4.0,Y
PO002371,SUP0075,PRD0014,PLT008,2024-11-11,2024,11,2024-12-20,2024-12-20,0,122,373.97,45624.34,Delivered,2.09,Y
PO002372,SUP0037,PRD0029,PLT003,2022-10-05,2022,10,2022-10-29,2022-10-29,0,4930,1757.84,8666151.2,Cancelled,4.24,Y
PO002373,SUP0042,PRD0023,PLT005,2021-11-27,2021,11,2022-01-02,2022-01-02,0,2708,720.92,1952251.36,In Transit,2.07,Y
PO002374,SUP0044,PRD0059,PLT004,2023-12-18,2023,12,2024-01-14,2024-01-14,0,1073,1127.44,1209743.12,Delivered,2.13,Y
PO002375,SUP0078,PRD0009,PLT001,2023-06-08,2023,6,2023-06-12,2023-06-24,12,4937,819.43,4045525.91,Cancelled,3.39,N
PO002376,SUP0067,PRD0013,PLT004,2021-03-03,2021,3,2021-03-28,2021-04-19,22,2428,782.34,1899521.52,Delivered,4.4,N
PO002377,SUP0119,PRD0035,PLT004,2023-10-27,2023,10,2023-12-06,2023-12-06,0,1077,361.8,389658.6,In Transit,0.64,Y
PO002378,SUP0087,PRD0023,PLT005,2023-04-15,2023,4,2023-05-17,2023-05-17,0,1128,1744.67,1967987.76,Delayed,4.23,Y
PO002379,SUP0113,PRD0049,PLT003,2024-11-16,2024,11,2024-12-21,2024-12-21,0,4327,1780.51,7704266.77,Partial,0.69,Y
PO002380,SUP0080,PRD0045,PLT008,2021-01-15,2021,1,2021-02-04,2021-02-27,23,947,1267.39,1200218.33,Delivered,2.05,N
PO002381,SUP0010,PRD0014,PLT006,2024-02-22,2024,2,2024-03-10,2024-03-25,15,2220,331.19,735241.8,Delivered,2.75,N
PO002382,SUP0077,PRD0040,PLT005,2024-12-21,2024,12,2024-12-29,2024-12-29,0,4703,1023.62,4814084.86,In Transit,1.4,Y
PO002383,SUP0023,PRD0060,PLT003,2024-12-08,2024,12,2025-01-09,2025-01-09,0,2114,993.57,2100406.98,Delivered,1.38,Y
PO002384,SUP0114,PRD0059,PLT001,2021-06-22,2021,6,2021-07-16,2021-07-16,0,4335,1128.89,4893738.15,Partial,6.24,Y
PO002385,SUP0070,PRD0060,PLT001,2024-12-16,2024,12,2025-01-07,2025-01-07,0,3065,1073.01,3288775.65,Delivered,6.17,Y
PO002386,SUP0068,PRD0011,PLT006,2022-12-17,2022,12,2022-12-27,2022-12-29,2,1893,1334.33,2525886.69,In Transit,7.18,N
PO002387,SUP0054,PRD0004,PLT003,2022-02-20,2022,2,2022-03-21,2022-04-10,20,1571,465.29,730970.59,Delivered,6.17,N
PO002388,SUP0013,PRD0059,PLT007,2022-08-20,2022,8,2022-09-12,2022-09-12,0,1290,1864.74,2405514.6,Delivered,4.91,Y
PO002389,SUP0078,PRD0027,PLT006,2023-04-09,2023,4,2023-04-13,2023-04-27,14,2654,1679.87,4458374.98,Delivered,5.58,N
PO002390,SUP0090,PRD0046,PLT001,2024-11-22,2024,11,2024-12-08,2024-12-08,0,2725,1655.93,4512409.25,Cancelled,6.96,Y
PO002391,SUP0101,PRD0054,PLT001,2024-11-22,2024,11,2025-01-03,2025-01-03,0,1668,1598.05,2665547.4,Delivered,0.96,Y
PO002392,SUP0033,PRD0022,PLT005,2024-10-28,2024,10,2024-12-09,2024-12-09,0,842,519.58,437486.36,Delivered,2.06,Y
PO002393,SUP0019,PRD0010,PLT002,2022-08-08,2022,8,2022-08-30,2022-08-30,0,664,1045.16,693986.24,Delayed,2.78,Y
PO002394,SUP0105,PRD0044,PLT005,2023-05-16,2023,5,2023-06-26,2023-07-06,10,3011,1556.17,4685627.87,Delivered,1.09,N
PO002395,SUP0043,PRD0037,PLT008,2024-08-06,2024,8,2024-08-21,2024-08-21,0,973,1444.92,1405907.16,Delayed,4.41,Y
PO002396,SUP0103,PRD0044,PLT006,2021-08-19,2021,8,2021-08-24,2021-08-19,-5,3903,318.63,1243612.89,Delivered,6.86,Y
PO002397,SUP0077,PRD0051,PLT001,2024-05-25,2024,5,2024-06-02,2024-06-02,0,4478,1955.43,8756415.54,In Transit,2.15,Y
PO002398,SUP0088,PRD0060,PLT004,2021-01-04,2021,1,2021-01-14,2021-01-14,0,3186,1514.05,4823763.3,Delivered,0.6,Y
PO002399,SUP0114,PRD0001,PLT002,2022-04-21,2022,4,2022-05-15,2022-05-15,0,1040,160.39,166805.6,Delayed,7.54,Y
PO002400,SUP0002,PRD0013,PLT006,2021-02-18,2021,2,2021-04-01,2021-04-01,0,1734,1124.67,1950177.78,Delivered,3.05,Y
PO002401,SUP0017,PRD0005,PLT008,2022-10-07,2022,10,2022-11-11,2022-11-11,0,3673,94.43,346841.39,Partial,5.84,Y
PO002402,SUP0108,PRD0007,PLT002,2024-06-25,2024,6,2024-07-05,2024-07-28,23,4898,1467.64,7188500.72,In Transit,6.13,N
PO002403,SUP0036,PRD0029,PLT005,2023-03-15,2023,3,2023-04-14,2023-04-14,0,2305,485.15,1118270.75,Cancelled,5.07,Y
PO002404,SUP0010,PRD0004,PLT004,2024-12-08,2024,12,2024-12-25,2025-01-05,11,3298,1696.3,5594397.4,Delivered,2.82,N
PO002405,SUP0049,PRD0031,PLT005,2023-08-22,2023,8,2023-08-26,2023-09-20,25,3610,1082.34,3907247.4,Delivered,2.5,N
PO002406,SUP0064,PRD0031,PLT001,2022-03-16,2022,3,2022-03-28,2022-04-04,7,2582,1013.75,2617502.5,Delivered,2.53,N
PO002407,SUP0026,PRD0003,PLT002,2023-09-03,2023,9,2023-09-23,2023-10-05,12,3338,281.9,940982.2,Delivered,4.45,N
PO002408,SUP0040,PRD0011,PLT001,2024-11-02,2024,11,2024-11-20,2024-11-20,0,2013,1377.76,2773430.88,Delayed,3.23,Y
PO002409,SUP0043,PRD0046,PLT005,2023-01-26,2023,1,2023-02-10,2023-02-10,0,1747,1793.31,3132912.57,Delayed,4.62,Y
PO002410,SUP0080,PRD0011,PLT002,2022-06-28,2022,6,2022-07-18,2022-07-18,0,1496,1932.26,2890660.96,Delayed,3.25,Y
PO002411,SUP0089,PRD0026,PLT001,2021-12-26,2021,12,2022-01-14,2022-01-14,0,2769,1196.36,3312720.84,In Transit,5.15,Y
PO002412,SUP0109,PRD0010,PLT001,2024-02-23,2024,2,2024-03-30,2024-03-30,0,2526,179.25,452785.5,Partial,3.57,Y
PO002413,SUP0087,PRD0058,PLT004,2023-11-01,2023,11,2023-12-03,2023-12-03,0,4541,1536.99,6979471.59,In Transit,4.94,Y
PO002414,SUP0103,PRD0022,PLT001,2024-11-24,2024,11,2024-11-29,2024-11-29,0,1120,1575.18,1764201.6,Delivered,5.31,Y
PO002415,SUP0100,PRD0001,PLT008,2021-08-21,2021,8,2021-08-29,2021-08-29,0,4519,1508.97,6819035.43,Delivered,5.49,Y
PO002416,SUP0117,PRD0032,PLT001,2021-01-03,2021,1,2021-02-11,2021-02-11,0,3772,1548.0,5839056.0,Cancelled,4.5,Y
PO002417,SUP0081,PRD0039,PLT008,2024-05-27,2024,5,2024-07-04,2024-07-04,0,4639,1740.14,8072509.46,Delivered,4.3,Y
PO002418,SUP0095,PRD0022,PLT008,2023-10-13,2023,10,2023-11-23,2023-11-23,0,4553,1513.75,6892103.75,In Transit,3.92,Y
PO002419,SUP0086,PRD0050,PLT004,2023-06-04,2023,6,2023-07-10,2023-07-10,0,3027,1949.78,5901984.06,Partial,3.21,Y
PO002420,SUP0011,PRD0023,PLT005,2022-01-02,2022,1,2022-01-26,2022-02-23,28,1797,1491.94,2681016.18,Cancelled,2.77,N
PO002421,SUP0109,PRD0026,PLT008,2021-02-28,2021,2,2021-04-05,2021-04-05,0,4987,1230.44,6136204.28,Delivered,4.33,Y
PO002422,SUP0037,PRD0051,PLT008,2024-11-24,2024,11,2024-12-18,2024-12-18,0,118,1868.54,220487.72,Partial,2.54,Y
PO002423,SUP0048,PRD0034,PLT004,2022-12-07,2022,12,2022-12-29,2022-12-29,0,3531,1591.06,5618032.86,Delayed,4.86,Y
PO002424,SUP0065,PRD0044,PLT003,2024-04-13,2024,4,2024-04-22,2024-04-27,5,2963,1811.63,5367859.69,Cancelled,0.91,N
PO002425,SUP0034,PRD0022,PLT004,2022-10-24,2022,10,2022-11-10,2022-11-08,-2,4963,993.83,4932378.29,Delayed,3.76,Y
PO002426,SUP0075,PRD0011,PLT003,2022-03-23,2022,3,2022-05-01,2022-05-01,0,2287,933.68,2135326.16,Partial,2.22,Y
PO002427,SUP0004,PRD0029,PLT001,2022-04-24,2022,4,2022-06-01,2022-06-01,0,4369,1856.14,8109475.66,Cancelled,6.39,Y
PO002428,SUP0050,PRD0024,PLT006,2022-07-23,2022,7,2022-08-29,2022-09-07,9,588,1125.6,661852.8,Cancelled,0.29,N
PO002429,SUP0018,PRD0051,PLT004,2023-02-03,2023,2,2023-02-22,2023-02-22,0,2187,618.35,1352331.45,Delivered,0.49,Y
PO002430,SUP0001,PRD0052,PLT002,2022-12-22,2022,12,2023-01-02,2023-01-02,0,1263,1343.64,1697017.32,Delivered,3.42,Y
PO002431,SUP0094,PRD0052,PLT006,2021-08-18,2021,8,2021-09-13,2021-09-13,0,4797,95.18,456578.46,Delivered,4.0,Y
PO002432,SUP0020,PRD0013,PLT008,2021-12-27,2021,12,2022-01-11,2022-01-11,0,1973,282.25,556879.25,In Transit,1.36,Y
PO002433,SUP0096,PRD0042,PLT008,2023-07-12,2023,7,2023-07-22,2023-07-22,0,2881,122.92,354132.52,Delayed,2.93,Y
PO002434,SUP0031,PRD0027,PLT008,2022-12-06,2022,12,2023-01-03,2023-01-03,0,834,1939.75,1617751.5,Cancelled,7.14,Y
PO002435,SUP0119,PRD0040,PLT005,2023-08-23,2023,8,2023-10-02,2023-10-02,0,3953,436.06,1723745.18,Delivered,5.13,Y
PO002436,SUP0066,PRD0060,PLT005,2021-09-11,2021,9,2021-10-14,2021-10-14,0,4591,52.91,242909.81,Delivered,1.56,Y
PO002437,SUP0089,PRD0026,PLT004,2021-07-24,2021,7,2021-08-12,2021-08-12,0,323,1701.98,549739.54,Partial,0.78,Y
PO002438,SUP0002,PRD0039,PLT007,2023-07-05,2023,7,2023-08-16,2023-08-16,0,4161,1329.17,5530676.37,Delivered,5.04,Y
PO002439,SUP0117,PRD0054,PLT007,2024-11-16,2024,11,2024-12-25,2024-12-25,0,500,508.09,254045.0,Delivered,3.7,Y
PO002440,SUP0017,PRD0014,PLT007,2022-07-06,2022,7,2022-08-10,2022-08-29,19,3874,1651.05,6396167.7,In Transit,6.63,N
PO002441,SUP0099,PRD0046,PLT008,2023-02-11,2023,2,2023-03-08,2023-03-05,-3,593,1085.81,643885.33,Delayed,3.39,Y
PO002442,SUP0034,PRD0006,PLT003,2022-04-05,2022,4,2022-04-22,2022-04-22,0,728,1996.27,1453284.56,Partial,2.61,Y
PO002443,SUP0087,PRD0017,PLT006,2022-07-28,2022,7,2022-08-29,2022-08-24,-5,4449,1258.4,5598621.6,In Transit,4.68,Y
PO002444,SUP0113,PRD0060,PLT001,2023-08-28,2023,8,2023-10-02,2023-10-02,0,3130,328.71,1028862.3,Delivered,5.6,Y
PO002445,SUP0116,PRD0042,PLT006,2023-01-15,2023,1,2023-01-19,2023-01-19,0,3680,528.87,1946241.6,In Transit,0.34,Y
PO002446,SUP0109,PRD0013,PLT002,2021-03-06,2021,3,2021-04-11,2021-04-11,0,2662,648.63,1726653.06,Delivered,1.93,Y
PO002447,SUP0017,PRD0034,PLT006,2022-11-03,2022,11,2022-12-08,2022-12-23,15,529,1752.04,926829.16,Delayed,5.24,N
PO002448,SUP0031,PRD0017,PLT004,2023-12-08,2023,12,2024-01-05,2024-01-24,19,3814,1354.1,5164537.4,Delivered,2.52,N
PO002449,SUP0030,PRD0005,PLT002,2024-10-17,2024,10,2024-11-27,2024-11-27,0,2239,743.5,1664696.5,Delivered,3.98,Y
PO002450,SUP0057,PRD0039,PLT007,2021-11-25,2021,11,2021-12-30,2021-12-30,0,478,493.0,235654.0,Delayed,3.75,Y
PO002451,SUP0029,PRD0040,PLT001,2024-04-20,2024,4,2024-05-02,2024-05-26,24,3651,1814.28,6623936.28,Delivered,7.31,N
PO002452,SUP0100,PRD0016,PLT002,2023-05-08,2023,5,2023-05-16,2023-05-16,0,2692,46.18,124316.56,Delivered,3.71,Y
PO002453,SUP0065,PRD0022,PLT008,2023-02-09,2023,2,2023-02-18,2023-02-16,-2,3308,1830.09,6053937.72,Delayed,7.72,Y
PO002454,SUP0019,PRD0014,PLT008,2022-11-14,2022,11,2022-12-06,2022-12-02,-4,3295,1658.05,5463274.75,In Transit,5.53,Y
PO002455,SUP0100,PRD0016,PLT006,2024-08-19,2024,8,2024-08-27,2024-09-14,18,4363,50.17,218891.71,Partial,2.95,N
PO002456,SUP0110,PRD0034,PLT004,2023-06-10,2023,6,2023-06-29,2023-07-16,17,4216,846.57,3569139.12,In Transit,4.02,N
PO002457,SUP0047,PRD0045,PLT008,2023-05-08,2023,5,2023-05-28,2023-05-28,0,4969,963.44,4787333.36,Delivered,3.01,Y
PO002458,SUP0033,PRD0018,PLT007,2024-02-24,2024,2,2024-04-06,2024-04-06,0,3298,778.53,2567591.94,Delivered,2.51,Y
PO002459,SUP0054,PRD0030,PLT003,2021-03-04,2021,3,2021-04-02,2021-04-02,0,2503,1736.95,4347585.85,Cancelled,0.91,Y
PO002460,SUP0001,PRD0011,PLT004,2021-02-02,2021,2,2021-02-13,2021-02-13,0,2944,1843.51,5427293.44,Delivered,7.4,Y
PO002461,SUP0019,PRD0010,PLT003,2023-03-24,2023,3,2023-04-15,2023-04-15,0,3730,260.83,972895.9,Cancelled,3.58,Y
PO002462,SUP0073,PRD0019,PLT006,2022-04-12,2022,4,2022-05-14,2022-05-14,0,1513,995.28,1505858.64,Partial,2.04,Y
PO002463,SUP0065,PRD0010,PLT003,2024-08-16,2024,8,2024-08-25,2024-08-25,0,2416,180.6,436329.6,Cancelled,5.29,Y
PO002464,SUP0025,PRD0020,PLT001,2021-01-23,2021,1,2021-02-09,2021-02-09,0,1000,1201.58,1201580.0,Delivered,6.64,Y
PO002465,SUP0090,PRD0032,PLT006,2024-08-09,2024,8,2024-08-25,2024-09-03,9,3484,1462.42,5095071.28,Delivered,5.98,N
PO002466,SUP0061,PRD0052,PLT004,2022-09-06,2022,9,2022-10-20,2022-10-20,0,3144,229.2,720604.8,Delivered,3.36,Y
PO002467,SUP0080,PRD0026,PLT008,2023-01-13,2023,1,2023-02-02,2023-02-02,0,280,1289.01,360922.8,In Transit,3.59,Y
PO002468,SUP0033,PRD0031,PLT005,2021-02-13,2021,2,2021-03-27,2021-03-27,0,2363,1442.45,3408509.35,Delayed,0.23,Y
PO002469,SUP0084,PRD0019,PLT004,2022-08-05,2022,8,2022-08-24,2022-08-24,0,4717,1534.69,7239132.73,Delivered,5.48,Y
PO002470,SUP0047,PRD0018,PLT004,2023-07-19,2023,7,2023-08-08,2023-08-08,0,869,381.31,331358.39,Delivered,7.39,Y
PO002471,SUP0100,PRD0060,PLT005,2024-07-18,2024,7,2024-07-26,2024-07-26,0,3568,710.04,2533422.72,Partial,6.6,Y
PO002472,SUP0068,PRD0029,PLT002,2022-11-18,2022,11,2022-11-28,2022-11-28,0,2102,197.44,415018.88,Cancelled,5.61,Y
PO002473,SUP0003,PRD0003,PLT008,2021-08-01,2021,8,2021-09-09,2021-09-09,0,1377,541.77,746017.29,Partial,7.56,Y
PO002474,SUP0037,PRD0055,PLT002,2023-02-24,2023,2,2023-03-20,2023-03-20,0,471,792.07,373064.97,Delivered,2.04,Y
PO002475,SUP0028,PRD0024,PLT002,2021-08-05,2021,8,2021-09-16,2021-09-16,0,2418,326.33,789065.94,Delivered,3.76,Y
PO002476,SUP0053,PRD0013,PLT002,2021-07-19,2021,7,2021-08-18,2021-08-18,0,977,1687.06,1648257.62,Cancelled,5.06,Y
PO002477,SUP0079,PRD0059,PLT008,2024-01-03,2024,1,2024-01-26,2024-02-10,15,1029,368.2,378877.8,Partial,3.83,N
PO002478,SUP0092,PRD0028,PLT005,2024-07-13,2024,7,2024-08-03,2024-08-03,0,3663,547.81,2006628.03,Delivered,2.64,Y
PO002479,SUP0008,PRD0005,PLT001,2022-04-15,2022,4,2022-04-26,2022-05-07,11,2049,814.2,1668295.8,Delivered,1.47,N
PO002480,SUP0002,PRD0039,PLT007,2021-12-19,2021,12,2022-01-30,2022-01-30,0,1145,339.86,389139.7,Delayed,6.32,Y
PO002481,SUP0069,PRD0050,PLT005,2021-05-11,2021,5,2021-06-25,2021-06-25,0,2094,1235.84,2587848.96,Delivered,1.02,Y
PO002482,SUP0005,PRD0035,PLT008,2023-04-22,2023,4,2023-05-17,2023-05-17,0,1488,1078.23,1604406.24,Partial,6.34,Y
PO002483,SUP0023,PRD0039,PLT004,2022-09-08,2022,9,2022-10-10,2022-11-03,24,1287,809.86,1042289.82,Cancelled,1.71,N
PO002484,SUP0047,PRD0038,PLT006,2022-03-09,2022,3,2022-03-29,2022-03-29,0,4465,1243.69,5553075.85,Delayed,5.9,Y
PO002485,SUP0057,PRD0010,PLT005,2023-10-18,2023,10,2023-11-22,2023-12-21,29,1105,952.62,1052645.1,Delivered,7.34,N
PO002486,SUP0034,PRD0055,PLT008,2021-04-25,2021,4,2021-05-12,2021-06-01,20,2668,1353.48,3611084.64,Delivered,3.2,N
PO002487,SUP0059,PRD0036,PLT006,2021-06-28,2021,6,2021-07-06,2021-07-06,0,528,131.42,69389.76,Delivered,2.67,Y
PO002488,SUP0015,PRD0022,PLT008,2024-04-02,2024,4,2024-05-13,2024-06-04,22,1588,1351.28,2145832.64,In Transit,7.21,N
PO002489,SUP0104,PRD0002,PLT002,2023-09-27,2023,9,2023-10-05,2023-10-05,0,4479,907.25,4063572.75,Delivered,4.55,Y
PO002490,SUP0117,PRD0003,PLT001,2024-07-18,2024,7,2024-08-26,2024-08-26,0,4263,1909.2,8138919.6,Delivered,2.2,Y
PO002491,SUP0053,PRD0050,PLT003,2022-06-27,2022,6,2022-07-27,2022-07-27,0,3668,1108.06,4064364.08,In Transit,5.75,Y
PO002492,SUP0110,PRD0007,PLT001,2021-06-20,2021,6,2021-07-09,2021-07-19,10,894,216.23,193309.62,Cancelled,0.85,N
PO002493,SUP0085,PRD0049,PLT005,2023-04-21,2023,4,2023-05-04,2023-05-04,0,849,1965.41,1668633.09,Cancelled,5.79,Y
PO002494,SUP0013,PRD0033,PLT002,2023-05-20,2023,5,2023-06-12,2023-07-02,20,1603,1634.22,2619654.66,In Transit,7.1,N
PO002495,SUP0064,PRD0043,PLT001,2021-08-02,2021,8,2021-08-14,2021-08-14,0,1765,1288.72,2274590.8,Delivered,3.62,Y
PO002496,SUP0059,PRD0042,PLT001,2021-11-12,2021,11,2021-11-20,2021-12-04,14,4200,1007.26,4230492.0,Cancelled,0.34,N
PO002497,SUP0007,PRD0042,PLT001,2023-07-06,2023,7,2023-08-02,2023-08-15,13,690,1164.51,803511.9,Delivered,0.3,N
PO002498,SUP0032,PRD0030,PLT005,2022-02-10,2022,2,2022-02-17,2022-02-17,0,3215,744.46,2393438.9,Cancelled,3.49,Y
PO002499,SUP0022,PRD0034,PLT004,2022-12-28,2022,12,2023-01-24,2023-02-23,30,3213,999.32,3210815.16,Delivered,3.37,N
PO002500,SUP0079,PRD0049,PLT002,2023-08-17,2023,8,2023-09-09,2023-09-09,0,4716,898.79,4238693.64,Delivered,2.35,Y
PO002501,SUP0082,PRD0054,PLT003,2023-03-14,2023,3,2023-04-07,2023-04-07,0,2510,405.02,1016600.2,Delivered,2.19,Y
PO002502,SUP0081,PRD0047,PLT003,2022-05-12,2022,5,2022-06-19,2022-07-16,27,4899,1189.93,5829467.07,Delivered,3.34,N
PO002503,SUP0042,PRD0034,PLT006,2024-06-02,2024,6,2024-07-08,2024-07-15,7,1319,577.62,761880.78,In Transit,6.24,N
PO002504,SUP0003,PRD0020,PLT001,2021-04-08,2021,4,2021-05-17,2021-05-20,3,3129,747.4,2338614.6,Delayed,2.92,N
PO002505,SUP0089,PRD0043,PLT003,2023-12-24,2023,12,2024-01-12,2024-01-12,0,418,1004.96,420073.28,Partial,3.15,Y
PO002506,SUP0047,PRD0038,PLT004,2021-04-25,2021,4,2021-05-15,2021-05-12,-3,2150,1881.55,4045332.5,Cancelled,7.35,Y
PO002507,SUP0017,PRD0014,PLT004,2023-06-09,2023,6,2023-07-14,2023-08-10,27,1486,1283.74,1907637.64,Cancelled,3.61,N
PO002508,SUP0057,PRD0006,PLT003,2023-11-19,2023,11,2023-12-24,2023-12-24,0,1628,641.39,1044182.92,Delivered,5.98,Y
PO002509,SUP0062,PRD0015,PLT002,2023-02-09,2023,2,2023-03-19,2023-03-19,0,2578,1972.19,5084305.82,Delivered,3.68,Y
PO002510,SUP0091,PRD0022,PLT002,2022-01-01,2022,1,2022-01-25,2022-02-02,8,3279,1675.93,5495374.47,Cancelled,2.54,N
PO002511,SUP0091,PRD0060,PLT007,2023-03-15,2023,3,2023-04-08,2023-04-19,11,1793,1062.96,1905887.28,Delivered,3.54,N
PO002512,SUP0049,PRD0044,PLT005,2024-11-10,2024,11,2024-11-14,2024-12-13,29,798,1757.6,1402564.8,Delivered,7.7,N
PO002513,SUP0036,PRD0058,PLT002,2021-05-11,2021,5,2021-06-10,2021-06-10,0,1185,319.21,378263.85,Delivered,1.81,Y
PO002514,SUP0104,PRD0005,PLT007,2024-02-24,2024,2,2024-03-03,2024-03-03,0,275,1499.02,412230.5,Delivered,2.58,Y
PO002515,SUP0023,PRD0058,PLT006,2023-06-14,2023,6,2023-07-16,2023-08-06,21,817,1213.26,991233.42,Delivered,3.5,N
PO002516,SUP0097,PRD0031,PLT005,2023-11-27,2023,11,2023-12-25,2023-12-25,0,4126,113.53,468424.78,Delivered,0.3,Y
PO002517,SUP0086,PRD0014,PLT008,2024-05-11,2024,5,2024-06-16,2024-06-16,0,4858,1235.29,6001038.82,In Transit,5.26,Y
